Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.996948,1.00511,1.00751,1.01185,1.00507,0.995091,0.999544,1.00018,1.00340,1.00560,0.996902,0.994910,0.994001,0.988922,1.00841,1.01861,1.00197,0.984988,0.981568
0.991192,0.995581,1.00068,1.00390,1.00055,0.989921,0.993025,0.992709,0.994802,0.996671,0.991481,0.991428,0.989734,0.984975,1.00210,1.00805,0.990389,0.981332,0.978477
0.984812,0.990719,0.993237,0.997973,0.994191,0.986631,0.988918,0.989198,0.992103,0.989121,0.986254,0.990892,0.987368,0.982344,0.995435,1.00201,0.984709,0.981236,0.978363
0.983147,0.987373,0.988435,0.994074,0.989858,0.981670,0.984746,0.985327,0.987605,0.984980,0.982865,0.986472,0.983902,0.980821,0.992681,0.998155,0.984491,0.982102,0.976188
0.979125,0.985100,0.985933,0.987913,0.986078,0.980730,0.982073,0.982627,0.987205,0.982950,0.980639,0.983726,0.981169,0.979506,0.987681,0.990776,0.979685,0.979792,0.975730
0.978431,0.982890,0.984783,0.987211,0.986631,0.979007,0.982073,0.981277,0.983607,0.982382,0.978074,0.981851,0.979935,0.977429,0.984203,0.989100,0.977501,0.979600,0.975615
0.977599,0.983395,0.983768,0.987055,0.985893,0.979529,0.981877,0.982627,0.982207,0.981083,0.980252,0.981047,0.979635,0.977844,0.985145,0.985745,0.978375,0.979407,0.975272
0.975380,0.981943,0.981401,0.983780,0.984787,0.978380,0.980704,0.979386,0.980408,0.979540,0.979138,0.979976,0.978469,0.977152,0.981812,0.985075,0.977938,0.978541,0.974700
0.974825,0.980618,0.981266,0.981909,0.981837,0.978223,0.980313,0.979746,0.979808,0.978241,0.977783,0.978703,0.977969,0.976044,0.982464,0.984236,0.976846,0.977386,0.974928
0.975380,0.980428,0.979440,0.984560,0.981468,0.976030,0.978879,0.978666,0.979608,0.978241,0.978364,0.977833,0.977902,0.975213,0.980290,0.982391,0.975098,0.978541,0.974814
0.975518,0.980681,0.979508,0.982845,0.983681,0.978328,0.979791,0.979296,0.979008,0.979053,0.978412,0.978971,0.978036,0.977221,0.981159,0.982056,0.973569,0.979600,0.974356
0.973091,0.981817,0.980252,0.981441,0.979993,0.978014,0.979596,0.976776,0.979708,0.977348,0.977396,0.977230,0.976636,0.975490,0.979493,0.984404,0.973351,0.980273,0.974242
0.975449,0.981312,0.979846,0.980271,0.982205,0.979059,0.980117,0.979656,0.977809,0.978079,0.977299,0.977766,0.977236,0.974728,0.981812,0.984068,0.974225,0.979119,0.976073
0.975796,0.979228,0.981807,0.980895,0.983496,0.978798,0.981356,0.978756,0.982507,0.979946,0.978606,0.979239,0.978702,0.976875,0.982029,0.985242,0.974661,0.979600,0.978592
0.980443,0.984911,0.984174,0.984716,0.985064,0.982297,0.986962,0.981366,0.987505,0.983843,0.983930,0.983726,0.982935,0.981029,0.988551,0.992621,0.981433,0.987875,0.982484
0.984257,0.989330,0.989044,0.990331,0.992163,0.987780,0.993025,0.984607,0.998900,0.985467,0.985431,0.992030,0.992167,0.988507,0.998623,1.01711,0.999126,1.01135,1.00687
0.992094,1.01187,1.01508,1.01482,1.01374,0.999791,1.01141,0.999730,1.01609,0.993505,0.993950,1.00951,1.00780,1.00000,1.02413,1.05987,1.03058,1.03214,1.02942
1.00326,1.03914,1.04410,1.03946,1.03734,1.01530,1.03605,1.01998,1.03449,1.00649,1.00736,1.01232,1.01197,1.00616,1.05362,1.07983,1.04456,1.03859,1.03961
1.01484,1.05367,1.05526,1.03915,1.03421,1.02360,1.04420,1.03151,1.04178,1.02208,1.01975,1.01165,1.01023,1.00886,1.06362,1.07731,1.04893,1.03176,1.03641
1.02330,1.05676,1.05052,1.03072,1.02996,1.02533,1.04211,1.02917,1.03858,1.03451,1.02406,1.00710,1.00517,1.00796,1.06022,1.06842,1.04543,1.01068,1.01900
1.02739,1.05468,1.04640,1.02854,1.02784,1.02538,1.03748,1.02574,1.03549,1.04116,1.02744,1.00630,1.00307,1.00616,1.05232,1.06255,1.03866,0.997017,0.999313
1.02698,1.04811,1.04193,1.02620,1.02342,1.02261,1.03318,1.02223,1.03199,1.03962,1.02309,1.00281,1.00007,1.00554,1.04319,1.05434,1.03539,0.991821,0.989353
1.02157,1.04167,1.03625,1.02324,1.02065,1.01676,1.02777,1.01719,1.02859,1.03386,1.01781,1.00194,0.997967,1.00194,1.03225,1.04779,1.02883,0.989415,0.986148
1.01228,1.03081,1.03070,1.02043,1.01715,1.01003,1.02132,1.01197,1.01909,1.02428,1.01012,0.999397,0.996434,0.998131,1.02587,1.03991,1.01879,0.989030,0.982942
1.00229,1.01787,1.02049,1.01411,1.01079,1.00240,1.01082,1.00234,1.00930,1.01413,1.00160,0.996384,0.993134,0.992038,1.01536,1.02985,1.00371,0.984796,0.979966
0.996671,1.00751,1.01156,1.01177,1.00562,0.996449,1.00124,0.996849,1.00230,1.00430,0.995450,0.994575,0.991767,0.987814,1.00725,1.01711,0.993665,0.983737,0.980996
0.990568,0.996843,1.00108,1.00437,0.998340,0.990130,0.994133,0.992619,0.995702,0.995778,0.989739,0.990758,0.989168,0.984145,1.00181,1.00771,0.988423,0.981332,0.977562
0.985297,0.992487,0.993981,0.997037,0.995759,0.985848,0.989048,0.986137,0.990504,0.990582,0.986641,0.985802,0.986335,0.981721,0.996232,1.00084,0.982525,0.981043,0.978821
0.980720,0.986994,0.988367,0.991032,0.990872,0.983237,0.985984,0.983437,0.986605,0.985548,0.984366,0.982722,0.981669,0.978121,0.988333,0.994634,0.982088,0.979888,0.975844
0.980304,0.983837,0.985595,0.986510,0.987369,0.981252,0.983051,0.981186,0.983207,0.982869,0.980784,0.980512,0.977636,0.976667,0.985145,0.989435,0.974006,0.979119,0.973898
0.977114,0.981438,0.982889,0.985340,0.986354,0.979216,0.982008,0.980466,0.981108,0.981083,0.979816,0.979909,0.976202,0.976252,0.982029,0.988261,0.973569,0.977098,0.972295
0.977044,0.981817,0.982619,0.982143,0.984695,0.978432,0.981812,0.979386,0.980508,0.978972,0.979671,0.979105,0.977236,0.975490,0.981449,0.985075,0.972914,0.977290,0.973784
0.975588,0.982196,0.982280,0.985574,0.985156,0.978955,0.982594,0.979566,0.979708,0.979784,0.979429,0.979306,0.977502,0.976459,0.981522,0.986416,0.975754,0.977675,0.974585
0.975241,0.979418,0.979711,0.981051,0.981283,0.977440,0.980052,0.977676,0.979308,0.977917,0.977541,0.975623,0.975169,0.976736,0.979928,0.984404,0.974880,0.976232,0.975157
0.973646,0.979860,0.979643,0.979959,0.980362,0.975873,0.979205,0.977136,0.978609,0.977511,0.977686,0.974752,0.974069,0.973828,0.979420,0.983230,0.972040,0.977098,0.972066
0.973091,0.978913,0.977884,0.980739,0.979808,0.976187,0.979205,0.975335,0.977109,0.977592,0.977348,0.976225,0.972936,0.974797,0.979710,0.982056,0.970730,0.975269,0.973211
0.972606,0.979228,0.978696,0.979803,0.980546,0.977544,0.979987,0.977226,0.978009,0.977105,0.976670,0.977900,0.974603,0.975074,0.979638,0.982224,0.971822,0.975847,0.973326
0.973022,0.977840,0.979575,0.979648,0.979901,0.976135,0.980117,0.977856,0.978209,0.976049,0.976476,0.976225,0.975269,0.976252,0.979928,0.981553,0.972477,0.976520,0.973898
0.972883,0.979039,0.977546,0.979492,0.979347,0.976135,0.981160,0.976506,0.978609,0.977673,0.976718,0.975221,0.972303,0.974659,0.978261,0.985745,0.974225,0.977579,0.974814
0.975172,0.979923,0.979643,0.980037,0.978979,0.977179,0.983572,0.977676,0.982607,0.979134,0.978509,0.976025,0.974369,0.977082,0.983841,0.988932,0.979685,0.982486,0.979279
0.980720,0.985731,0.985392,0.984794,0.984879,0.981879,0.990808,0.981277,0.991304,0.982544,0.983156,0.984731,0.984168,0.984629,0.992536,1.00956,0.992355,1.00462,0.998741
0.988626,1.00417,1.00555,1.00522,1.00544,0.993002,1.00574,0.993879,1.00940,0.989851,0.989497,1.00221,1.00073,0.996261,1.01623,1.04679,1.02075,1.02473,1.02450
0.997365,1.02753,1.03551,1.02909,1.02351,1.00684,1.02849,1.01035,1.02599,1.00049,1.00106,1.00757,1.00470,1.00339,1.04239,1.06909,1.03692,1.03041,1.03240
1.00811,1.04180,1.04443,1.02948,1.02628,1.01353,1.03846,1.02115,1.03119,1.01396,1.01075,1.00301,1.00157,1.00208,1.05304,1.06993,1.04347,1.02194,1.02713
1.01803,1.04590,1.04680,1.02643,1.02277,1.01807,1.03657,1.02358,1.03089,1.02850,1.01747,1.00087,0.998733,1.00374,1.05326,1.06088,1.03670,1.00279,1.00859
1.02351,1.04729,1.04261,1.02503,1.02250,1.02016,1.03501,1.02025,1.03279,1.03727,1.02236,0.999397,0.997234,1.00242,1.04877,1.05568,1.03451,0.992975,0.991414
1.02337,1.04192,1.03706,1.01996,1.01881,1.01786,1.03188,1.01791,1.02809,1.03775,1.02057,0.998661,0.995467,1.00055,1.03964,1.04947,1.03255,0.988934,0.985232
1.01935,1.03447,1.02915,1.01677,1.01365,1.01175,1.02725,1.01089,1.02199,1.03093,1.01409,0.994910,0.990601,0.998546,1.02920,1.04159,1.02687,0.985277,0.981797
1.00909,1.02538,1.02313,1.00990,1.00885,1.00439,1.01930,1.00459,1.01389,1.02111,1.00576,0.992298,0.988368,0.994253,1.01783,1.03354,1.01485,0.981909,0.978821
1.00236,1.01692,1.01928,1.01146,1.00867,0.999948,1.01219,1.00072,1.00720,1.01218,1.00116,0.992097,0.988468,0.989407,1.01225,1.02314,1.00066,0.980466,0.980195
0.995492,1.00467,1.01129,1.00780,1.00295,0.994621,1.00104,0.993429,0.999200,1.00146,0.994047,0.990423,0.986835,0.987399,1.00493,1.01425,0.995194,0.981332,0.976646
0.987933,0.994570,1.00034,0.999688,0.996681,0.988616,0.993416,0.990008,0.992203,0.994723,0.988287,0.985869,0.982202,0.984906,0.999783,1.00520,0.989734,0.978541,0.976417
0.983078,0.987878,0.991614,0.994230,0.989858,0.982767,0.988853,0.982627,0.986805,0.988146,0.983833,0.981248,0.978069,0.978606,0.994203,0.998155,0.986020,0.975077,0.974242
0.980235,0.985731,0.988232,0.989317,0.986078,0.982140,0.985724,0.981907,0.985506,0.984006,0.981946,0.981114,0.976802,0.977013,0.987681,0.990944,0.980996,0.975943,0.973555
0.979818,0.983585,0.987082,0.989785,0.987277,0.982662,0.984681,0.980196,0.983407,0.982382,0.981123,0.979440,0.977969,0.979921,0.986884,0.988596,0.975317,0.978637,0.976531
0.977114,0.981312,0.984039,0.984950,0.985156,0.977492,0.982725,0.979296,0.983407,0.981245,0.979913,0.978503,0.975303,0.977844,0.983623,0.984907,0.974225,0.976039,0.974700
0.974964,0.977840,0.980252,0.981675,0.979439,0.977179,0.983116,0.976056,0.979508,0.978566,0.977202,0.975288,0.972103,0.977082,0.981304,0.982727,0.976190,0.976713,0.973326
0.973299,0.977840,0.979305,0.979803,0.977134,0.975403,0.979791,0.976506,0.976210,0.977998,0.976380,0.974551,0.972136,0.974728,0.978261,0.981218,0.971822,0.973056,0.972982
0.973369,0.978787,0.979711,0.981129,0.978702,0.977022,0.980509,0.977136,0.976809,0.978079,0.975605,0.975355,0.973103,0.977221,0.978768,0.980882,0.968982,0.973634,0.972639
0.973369,0.978281,0.978358,0.981285,0.980730,0.976970,0.981160,0.976956,0.977909,0.976942,0.976960,0.975556,0.974469,0.976875,0.978261,0.980379,0.970511,0.974885,0.973669
0.972328,0.978092,0.978764,0.978634,0.979071,0.974829,0.981421,0.976236,0.977709,0.976780,0.975654,0.975355,0.972203,0.974867,0.977681,0.982895,0.972914,0.973922,0.972066
0.971981,0.977145,0.977073,0.977698,0.977411,0.974046,0.979661,0.974435,0.976409,0.976130,0.974637,0.972810,0.971403,0.975351,0.976667,0.976857,0.973788,0.974692,0.970349
0.971288,0.976387,0.976058,0.977386,0.978241,0.974672,0.979140,0.975335,0.975510,0.975319,0.975460,0.973212,0.972503,0.974659,0.976377,0.977360,0.973132,0.972671,0.974585
0.970872,0.976072,0.976938,0.979024,0.978886,0.975717,0.982269,0.974435,0.977009,0.975237,0.976670,0.972676,0.972603,0.974244,0.979130,0.982391,0.973132,0.974500,0.973326
0.972952,0.977966,0.978967,0.978010,0.978517,0.976291,0.982855,0.975875,0.980008,0.978810,0.977832,0.975087,0.974069,0.975005,0.983116,0.985745,0.976190,0.976617,0.975844
0.976489,0.979923,0.979846,0.980271,0.981099,0.978119,0.984615,0.977046,0.983207,0.979053,0.979042,0.978503,0.977969,0.978952,0.986014,0.990944,0.982962,0.977290,0.979279
0.978847,0.981754,0.981672,0.981909,0.984326,0.979842,0.987875,0.982447,0.987605,0.983762,0.981413,0.984731,0.985501,0.981375,0.993406,1.00587,0.991481,0.977675,0.983744
0.982523,0.984532,0.985256,0.986042,0.987000,0.982349,0.990352,0.984067,0.992203,0.986685,0.984027,0.992566,0.993767,0.982552,0.998696,1.01543,1.00218,0.978637,0.986377
0.979472,0.981691,0.982280,0.983157,0.982482,0.980156,0.987484,0.982267,0.988904,0.984331,0.982236,0.990557,0.991468,0.980683,0.995725,1.00822,0.995850,0.976328,0.982026
0.975172,0.978723,0.980116,0.980115,0.978702,0.977649,0.984615,0.976956,0.984706,0.978323,0.978993,0.985400,0.982702,0.977429,0.990000,0.997149,0.985802,0.974981,0.977104
0.973369,0.977461,0.978426,0.976918,0.976858,0.976030,0.979400,0.975155,0.980308,0.976699,0.976138,0.977431,0.975502,0.975767,0.982536,0.988764,0.978375,0.971998,0.972753
0.971912,0.976703,0.977343,0.976918,0.977042,0.974411,0.978618,0.974975,0.978409,0.975481,0.975169,0.976962,0.974536,0.973759,0.981159,0.985075,0.973351,0.971998,0.973440
0.969970,0.975693,0.974300,0.975515,0.974645,0.972636,0.978879,0.972185,0.975610,0.974831,0.973959,0.972810,0.970970,0.972443,0.980000,0.982391,0.973788,0.971998,0.970693
0.970178,0.974115,0.974841,0.974111,0.973631,0.972061,0.978748,0.971105,0.976609,0.973127,0.972507,0.971471,0.969036,0.973551,0.977464,0.976857,0.971166,0.970266,0.970922
0.968930,0.973610,0.971865,0.972395,0.972801,0.969607,0.976597,0.970204,0.974210,0.971097,0.971539,0.970265,0.968536,0.970782,0.976159,0.978367,0.973788,0.970073,0.970235
0.967474,0.971968,0.973150,0.972941,0.974092,0.971696,0.976336,0.971105,0.975010,0.972639,0.971926,0.971203,0.968736,0.971959,0.976159,0.975348,0.968108,0.970169,0.970120
0.968583,0.973041,0.972947,0.974735,0.974276,0.972375,0.977119,0.972455,0.973810,0.973127,0.973282,0.971337,0.969336,0.972028,0.975870,0.976857,0.967671,0.970362,0.970006
0.966641,0.969695,0.971054,0.969822,0.970957,0.970547,0.975033,0.971735,0.972611,0.970528,0.970281,0.968859,0.966070,0.968635,0.974348,0.972162,0.967671,0.967860,0.968174
0.966919,0.970453,0.969431,0.969822,0.971787,0.970025,0.974446,0.970564,0.971911,0.971422,0.970620,0.967720,0.966203,0.968774,0.976159,0.976187,0.966798,0.968533,0.966686
0.966295,0.970137,0.970310,0.971148,0.971418,0.970025,0.976141,0.969034,0.971911,0.970123,0.971055,0.967184,0.966737,0.969812,0.974710,0.975516,0.966142,0.968052,0.967373
0.966641,0.973736,0.972271,0.973097,0.973446,0.971539,0.976467,0.970294,0.972211,0.971665,0.972023,0.970600,0.970203,0.972166,0.976014,0.974845,0.963740,0.970650,0.968289
0.967682,0.970137,0.971933,0.971460,0.971787,0.969920,0.977510,0.970114,0.971411,0.970691,0.968925,0.968055,0.967070,0.970712,0.976522,0.973503,0.969419,0.969592,0.968975
0.964838,0.969064,0.968754,0.968497,0.969482,0.968197,0.973468,0.967504,0.971911,0.969798,0.968538,0.965979,0.964270,0.968151,0.973406,0.973336,0.965050,0.966128,0.966457
0.966225,0.970768,0.969972,0.969588,0.970681,0.969241,0.974511,0.969754,0.972211,0.969635,0.969022,0.966582,0.965603,0.969258,0.975000,0.974342,0.963521,0.967379,0.967831
0.965046,0.970705,0.970580,0.973097,0.971879,0.968510,0.973077,0.971105,0.971511,0.969717,0.969264,0.968591,0.967503,0.968774,0.974348,0.972665,0.965706,0.969111,0.968861
0.966087,0.974051,0.971933,0.974813,0.972801,0.970547,0.976467,0.972815,0.972011,0.970285,0.971588,0.969595,0.970103,0.972236,0.976812,0.975516,0.966798,0.970169,0.970922
0.963590,0.970074,0.969701,0.968652,0.969113,0.965742,0.974250,0.968674,0.971911,0.969311,0.968732,0.965845,0.962570,0.968289,0.973985,0.972833,0.967671,0.968052,0.965312
0.962827,0.969316,0.969633,0.969432,0.969943,0.968092,0.973142,0.968944,0.970012,0.970366,0.968103,0.966783,0.966537,0.968635,0.974493,0.973000,0.963740,0.966801,0.967831
0.965324,0.971021,0.971054,0.972239,0.972340,0.969555,0.974315,0.969844,0.970812,0.969311,0.969458,0.967385,0.967503,0.970505,0.975000,0.973671,0.965487,0.967186,0.970349
0.966225,0.972852,0.970648,0.972863,0.974092,0.971069,0.975098,0.969844,0.972111,0.970285,0.970716,0.969997,0.970203,0.971266,0.977536,0.972833,0.965269,0.968149,0.971494
0.967474,0.971210,0.971933,0.973409,0.971787,0.968615,0.976597,0.971735,0.975310,0.971909,0.970232,0.969395,0.969270,0.970366,0.977971,0.977528,0.975317,0.971035,0.970578
0.968444,0.972915,0.972542,0.972318,0.970957,0.970181,0.975945,0.973715,0.974610,0.973857,0.970378,0.972006,0.972336,0.970574,0.978188,0.976690,0.973132,0.968533,0.974127
0.971635,0.974935,0.976126,0.976528,0.974645,0.972740,0.977575,0.977586,0.978808,0.976942,0.974056,0.976359,0.977802,0.972790,0.984855,0.981218,0.979467,0.970843,0.978363
0.973091,0.972473,0.975314,0.976762,0.975844,0.974516,0.979596,0.977496,0.978908,0.975237,0.974831,0.975891,0.978269,0.973690,0.984565,0.982895,0.977938,0.970747,0.978363
0.968999,0.973420,0.973421,0.976060,0.974368,0.972531,0.978748,0.974885,0.974910,0.973614,0.973475,0.973413,0.973869,0.972236,0.980362,0.977864,0.977283,0.971901,0.974013
0.966711,0.968559,0.969295,0.968575,0.970035,0.967675,0.975163,0.971105,0.972111,0.971178,0.968441,0.968323,0.967903,0.967528,0.974420,0.974342,0.970074,0.966994,0.969319
0.966225,0.970642,0.968754,0.970680,0.970957,0.970025,0.972164,0.971014,0.971511,0.968986,0.969119,0.968323,0.967437,0.967874,0.975072,0.974174,0.967890,0.967667,0.970578
0.965670,0.970516,0.969904,0.970446,0.970681,0.968928,0.972295,0.970384,0.969612,0.967849,0.969603,0.969863,0.968370,0.969258,0.973116,0.973168,0.963521,0.968052,0.967487
0.966503,0.970831,0.970445,0.971226,0.972156,0.969868,0.973272,0.969214,0.969412,0.968905,0.968683,0.969194,0.968170,0.971613,0.975652,0.972329,0.966361,0.968052,0.969090
0.961995,0.967422,0.968551,0.968263,0.967269,0.964489,0.970795,0.966694,0.968713,0.967281,0.966989,0.964908,0.964104,0.966281,0.972536,0.971491,0.965050,0.965647,0.967487
0.962133,0.967043,0.966928,0.967639,0.968744,0.965533,0.970078,0.969214,0.967813,0.964927,0.966796,0.965912,0.963937,0.967874,0.971087,0.970317,0.964176,0.966416,0.968060
0.963035,0.966791,0.967131,0.969822,0.969482,0.966003,0.970600,0.968494,0.968113,0.967037,0.968151,0.967385,0.966037,0.968358,0.971087,0.970149,0.965487,0.965647,0.967029
0.963867,0.970011,0.967469,0.970290,0.969390,0.967152,0.970209,0.967864,0.968613,0.966144,0.967957,0.967118,0.967270,0.968151,0.971956,0.970317,0.961555,0.967186,0.969204
0.962758,0.965654,0.964358,0.968185,0.966255,0.962505,0.970013,0.967864,0.967813,0.965251,0.966312,0.964305,0.963904,0.966697,0.969348,0.969982,0.969419,0.966416,0.966228
0.961925,0.965970,0.965711,0.966703,0.966163,0.962139,0.968709,0.966244,0.966513,0.964683,0.964714,0.962631,0.961004,0.964620,0.969130,0.967969,0.965050,0.964781,0.964282
0.961509,0.967990,0.966049,0.969666,0.968468,0.964802,0.969622,0.967594,0.967813,0.965332,0.966070,0.965979,0.966803,0.965866,0.969203,0.969982,0.964176,0.966801,0.966113
0.962203,0.967927,0.967672,0.969588,0.970219,0.968092,0.970600,0.968404,0.967613,0.963140,0.967038,0.968390,0.966937,0.967112,0.972609,0.967969,0.960681,0.966416,0.967831
0.963590,0.969821,0.968213,0.970680,0.968836,0.965795,0.970535,0.968584,0.968813,0.965982,0.967231,0.967519,0.965937,0.967943,0.972826,0.971491,0.964395,0.965550,0.968403
0.959429,0.964770,0.964088,0.964208,0.963305,0.960833,0.967210,0.966334,0.964414,0.964927,0.963456,0.962162,0.961504,0.966143,0.968043,0.967969,0.963521,0.964588,0.965312
0.960122,0.966412,0.965981,0.966391,0.965056,0.963236,0.968448,0.965974,0.962715,0.962897,0.963650,0.964573,0.962604,0.966420,0.966377,0.968137,0.958279,0.964588,0.965541
