Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
1.00520,1.01427,1.02148,1.00813,1.00697,1.00291,1.00860,1.00086,1.01763,1.01245,1.00477,0.996906,0.995073,0.989031,1.00922,1.02562,1.00942,0.975833,0.976956
0.995023,1.00051,1.01198,1.00496,0.999643,0.993340,0.999424,0.993025,1.00885,1.00386,0.995989,0.993515,0.992326,0.983593,1.00256,1.01683,1.00054,0.975772,0.974973
0.985159,0.986573,0.996950,0.996280,0.987910,0.983098,0.987445,0.983992,0.994655,0.993545,0.987297,0.987030,0.984842,0.977066,0.995204,1.00540,0.991522,0.973392,0.970596
0.980627,0.982574,0.989762,0.991618,0.985409,0.981491,0.982629,0.979704,0.990010,0.988970,0.984076,0.985801,0.983688,0.975751,0.990966,0.996824,0.984793,0.972049,0.970118
0.979294,0.981817,0.986974,0.988840,0.985111,0.983433,0.981971,0.979704,0.987337,0.986581,0.985170,0.986309,0.984129,0.977428,0.988778,0.992907,0.980891,0.973514,0.972853
0.978406,0.981101,0.986538,0.987600,0.984992,0.982629,0.982588,0.978389,0.986955,0.986175,0.984350,0.984190,0.982703,0.978153,0.987288,0.991743,0.981564,0.974429,0.975520
0.973874,0.976176,0.979611,0.979466,0.978560,0.975802,0.980077,0.974901,0.983392,0.981041,0.978789,0.977112,0.976245,0.973757,0.981793,0.987190,0.980756,0.972599,0.970323
0.971430,0.974451,0.977563,0.975994,0.976416,0.974028,0.976414,0.971928,0.979383,0.978906,0.976175,0.974060,0.972283,0.970176,0.978161,0.982532,0.977392,0.970463,0.967656
0.970941,0.976050,0.979044,0.977532,0.978203,0.975835,0.977155,0.973243,0.979319,0.977890,0.976813,0.974908,0.973813,0.972443,0.977555,0.979992,0.974566,0.970768,0.969160
0.971430,0.976892,0.977084,0.977433,0.978203,0.975902,0.978307,0.973129,0.980592,0.978449,0.977239,0.975840,0.975092,0.973032,0.977648,0.981580,0.973355,0.971805,0.971143
0.970719,0.974577,0.975820,0.977135,0.976595,0.972287,0.978513,0.971471,0.978746,0.977331,0.975780,0.974526,0.973268,0.971672,0.975972,0.979251,0.976046,0.970402,0.970049
0.967964,0.972935,0.972988,0.971828,0.972068,0.969375,0.977319,0.969584,0.977092,0.975145,0.973258,0.970118,0.969180,0.968817,0.973411,0.977980,0.972144,0.968632,0.967724
0.967742,0.974030,0.974208,0.974060,0.972009,0.971183,0.976290,0.970499,0.977156,0.975399,0.973440,0.970924,0.970249,0.970539,0.974948,0.977557,0.972413,0.967900,0.968476
0.968542,0.975293,0.975210,0.975250,0.973974,0.972555,0.977731,0.970614,0.977919,0.976111,0.974534,0.972619,0.972346,0.971808,0.975646,0.977557,0.974566,0.970096,0.969160
0.968497,0.975461,0.974034,0.974754,0.973379,0.972588,0.977813,0.972958,0.977919,0.976568,0.974808,0.971432,0.972283,0.971219,0.978300,0.978086,0.975104,0.971012,0.971622
0.968942,0.974914,0.973511,0.975548,0.973200,0.972488,0.979254,0.973186,0.978301,0.978652,0.974504,0.972365,0.973059,0.970811,0.980908,0.982215,0.978738,0.972354,0.973879
0.967786,0.973314,0.974731,0.973267,0.975284,0.971082,0.977690,0.971414,0.981419,0.977991,0.973471,0.973424,0.973059,0.972760,0.981886,0.991213,0.979680,0.981692,0.981264
0.969786,0.980764,0.983662,0.980905,0.981716,0.976136,0.985346,0.976559,0.991982,0.980075,0.975993,0.987242,0.986917,0.977020,0.995530,1.02520,1.00054,1.01031,1.00950
0.978628,1.00446,1.01904,1.01359,1.01042,0.992068,1.01107,0.999886,1.01502,0.990800,0.988878,1.00059,1.00151,0.986539,1.02505,1.06098,1.02759,1.02606,1.02448
0.992891,1.02416,1.04257,1.02336,1.02049,1.00492,1.03050,1.02052,1.02698,1.00727,1.00201,0.999025,0.998260,0.991026,1.04848,1.06447,1.04131,1.01904,1.01744
1.00462,1.03233,1.04108,1.01240,1.01269,1.01202,1.03363,1.02270,1.03309,1.02653,1.01371,0.996736,0.994297,0.992567,1.04754,1.05378,1.03916,1.00421,1.00472
1.01582,1.03456,1.03307,1.00883,1.00899,1.01496,1.02585,1.01641,1.03449,1.03771,1.02042,0.996312,0.995325,0.992703,1.03860,1.04542,1.03176,0.990602,0.991521
1.02284,1.03443,1.03045,1.01091,1.01060,1.01724,1.02219,1.01155,1.03328,1.04005,1.02279,0.997669,0.996352,0.994878,1.03003,1.04362,1.02947,0.979068,0.983520
1.01977,1.02988,1.02688,1.00967,1.00774,1.01285,1.02017,1.00692,1.03023,1.03243,1.01787,0.995677,0.993794,0.993337,1.02389,1.04192,1.02920,0.977176,0.978118
1.01075,1.01953,1.02126,1.00476,1.00262,1.00438,1.01651,1.00475,1.02132,1.02114,1.00866,0.990294,0.989517,0.988623,1.01430,1.03335,1.02261,0.974857,0.973126
0.999556,1.01019,1.01860,1.00362,1.00030,0.996452,1.00959,0.997999,1.01285,1.01057,0.999666,0.990887,0.988888,0.982686,1.00694,1.02318,1.00861,0.970585,0.971007
0.990269,0.999832,1.01420,1.00362,0.999702,0.993105,1.00111,0.993768,1.00407,1.00163,0.995198,0.991141,0.990020,0.981372,1.00219,1.01630,0.997309,0.971012,0.973332
0.986581,0.989267,1.00575,1.00169,0.995057,0.989691,0.993208,0.987536,0.996627,0.996645,0.991430,0.989870,0.989349,0.980102,0.999069,1.00741,0.991253,0.972354,0.973195
0.979650,0.981606,0.992202,0.992064,0.985349,0.980420,0.985964,0.980218,0.989628,0.989733,0.984350,0.982198,0.980732,0.974754,0.993993,1.00021,0.988158,0.970463,0.968818
0.975873,0.976724,0.984534,0.983583,0.980823,0.976002,0.982300,0.975073,0.984346,0.984599,0.980035,0.978044,0.977168,0.971581,0.986403,0.992484,0.981967,0.969059,0.967588
0.973563,0.977355,0.983227,0.984079,0.979811,0.977508,0.981395,0.974673,0.983455,0.981651,0.979731,0.976434,0.976455,0.973666,0.984866,0.989202,0.980083,0.970035,0.968682
0.973829,0.978407,0.982094,0.982492,0.981657,0.978647,0.981971,0.974215,0.982246,0.982922,0.979244,0.977917,0.978321,0.974709,0.982864,0.988037,0.977527,0.970157,0.971212
0.971919,0.975503,0.979262,0.979169,0.977012,0.974764,0.980119,0.972443,0.981737,0.979567,0.978090,0.973890,0.974883,0.972760,0.981979,0.985179,0.979949,0.970402,0.969776
0.967386,0.971799,0.974862,0.974258,0.972307,0.970714,0.977443,0.968727,0.976583,0.976263,0.973106,0.970245,0.969788,0.969587,0.976764,0.981262,0.975104,0.966984,0.967177
0.967920,0.972430,0.975733,0.975052,0.974867,0.972421,0.977484,0.968555,0.975947,0.976416,0.974321,0.971305,0.969851,0.968499,0.976438,0.979356,0.972682,0.966496,0.967382
0.966764,0.974409,0.976256,0.974754,0.974748,0.975065,0.978307,0.969013,0.977983,0.977076,0.975203,0.972661,0.972975,0.971309,0.975786,0.979039,0.973086,0.967045,0.968545
0.967653,0.972136,0.974688,0.975300,0.973438,0.970915,0.979089,0.970099,0.977983,0.976263,0.973957,0.970669,0.971843,0.970494,0.976577,0.980733,0.972817,0.967655,0.967656
0.963876,0.968137,0.970505,0.968356,0.969269,0.967635,0.975673,0.966783,0.972956,0.973417,0.971191,0.966092,0.965490,0.967729,0.976298,0.976498,0.974701,0.965886,0.965399
0.965032,0.972220,0.972291,0.970390,0.970639,0.970948,0.976249,0.967583,0.973592,0.974992,0.971647,0.969313,0.968215,0.967955,0.974808,0.974487,0.972009,0.965275,0.967177
0.966231,0.974282,0.973511,0.972919,0.971949,0.971752,0.978348,0.968670,0.974928,0.976314,0.974109,0.970203,0.970836,0.969587,0.976624,0.977980,0.973086,0.966496,0.968955
0.965431,0.971462,0.972248,0.971332,0.971056,0.971049,0.978266,0.968498,0.977410,0.976111,0.972802,0.969059,0.969369,0.969496,0.978813,0.981368,0.975373,0.967716,0.969844
0.963654,0.968684,0.968632,0.967563,0.968257,0.965426,0.975838,0.967069,0.975756,0.973925,0.969945,0.966855,0.967775,0.966686,0.979930,0.985708,0.978872,0.975772,0.974699
0.964187,0.972641,0.976909,0.973862,0.974391,0.969476,0.981230,0.970785,0.984537,0.975145,0.971161,0.977663,0.978049,0.971536,0.987939,1.01482,0.995155,1.00092,1.00007
0.973563,0.995370,1.01111,1.00486,1.00292,0.986311,1.00428,0.992282,1.00471,0.985971,0.983408,0.994193,0.996226,0.981961,1.01662,1.05357,1.02207,1.01941,1.01819
0.986848,1.01385,1.03673,1.01860,1.01364,0.999598,1.02589,1.01332,1.02094,1.00117,0.995897,0.993854,0.995199,0.986856,1.03925,1.06214,1.03701,1.01721,1.01614
0.997512,1.02163,1.03703,1.01012,1.00655,1.00415,1.02869,1.01641,1.02412,1.01825,1.00583,0.988895,0.988594,0.986947,1.04065,1.05198,1.03620,1.00134,1.00048
1.00751,1.02462,1.02884,1.00268,1.00137,1.00666,1.02297,1.01046,1.02584,1.03141,1.01164,0.987793,0.986561,0.986584,1.03097,1.04309,1.03109,0.984438,0.984751
1.01528,1.02656,1.02627,1.00511,1.00417,1.01101,1.01976,1.00783,1.02774,1.03553,1.01656,0.990421,0.990125,0.988216,1.02417,1.04002,1.02718,0.975223,0.976956
1.01680,1.02340,1.02462,1.00660,1.00453,1.01004,1.01918,1.00492,1.02558,1.03217,1.01492,0.990802,0.990041,0.990074,1.01937,1.03928,1.02853,0.973819,0.973537
1.00626,1.01524,1.01878,1.00327,0.998928,1.00251,1.01519,0.999714,1.01903,1.02120,1.00611,0.986776,0.986288,0.985587,1.01085,1.03282,1.02301,0.969730,0.969913
0.996756,1.00589,1.01364,1.00005,0.996129,0.994444,1.00848,0.995826,1.00789,1.00915,0.997782,0.984233,0.983395,0.980556,1.00428,1.02340,1.01050,0.968571,0.967382
0.988892,0.998064,1.01050,1.00060,0.995474,0.990729,1.00058,0.990795,0.999555,1.00142,0.992251,0.985928,0.984800,0.978697,0.999208,1.01334,0.998385,0.968388,0.967519
0.983516,0.989940,1.00396,0.998363,0.993151,0.986445,0.993208,0.985192,0.992364,0.994968,0.989151,0.984953,0.984925,0.977519,0.995763,1.00455,0.991522,0.968510,0.969092
0.980627,0.982869,0.996166,0.996330,0.987612,0.982495,0.988392,0.978903,0.988864,0.990139,0.985444,0.982283,0.982493,0.975887,0.993155,0.999788,0.987081,0.968937,0.968545
0.974274,0.976724,0.985449,0.985567,0.979751,0.977207,0.984317,0.974673,0.982883,0.984396,0.979883,0.976306,0.975721,0.972805,0.986636,0.993860,0.983717,0.967411,0.965536
0.971074,0.974493,0.981484,0.980706,0.978262,0.975701,0.980901,0.972100,0.979701,0.981702,0.977938,0.975162,0.973457,0.971853,0.984587,0.987508,0.980083,0.966313,0.966357
0.970897,0.974156,0.981484,0.980607,0.979870,0.977207,0.980201,0.971128,0.981101,0.980533,0.977786,0.975077,0.975113,0.972443,0.981420,0.984756,0.977123,0.967106,0.967998
0.971563,0.974451,0.978826,0.978474,0.977428,0.975132,0.980612,0.971071,0.980846,0.980075,0.976692,0.974781,0.974002,0.971672,0.980023,0.984120,0.977392,0.966374,0.966083
0.967875,0.971462,0.976343,0.975399,0.974391,0.972856,0.978966,0.968898,0.977601,0.977432,0.974413,0.970754,0.970941,0.970267,0.979045,0.981368,0.978603,0.965825,0.965673
0.964543,0.970200,0.973511,0.971332,0.972545,0.969442,0.976620,0.966097,0.975883,0.975755,0.972042,0.967999,0.967733,0.967729,0.975926,0.980733,0.976585,0.963933,0.964032
0.964632,0.970031,0.973511,0.971828,0.972664,0.970313,0.976332,0.967183,0.974165,0.975704,0.972954,0.970203,0.969327,0.967412,0.974203,0.977239,0.972817,0.963444,0.965263
0.965876,0.972725,0.974034,0.975846,0.974808,0.972856,0.977402,0.967069,0.974928,0.976314,0.973957,0.970288,0.971255,0.969768,0.976158,0.977557,0.973220,0.965825,0.966425
0.963254,0.969737,0.971028,0.969894,0.969329,0.968539,0.975879,0.965411,0.974292,0.973315,0.971526,0.967406,0.967062,0.967729,0.976391,0.976921,0.973624,0.963811,0.963963
0.962721,0.968221,0.969982,0.968207,0.967959,0.967033,0.975467,0.964325,0.973019,0.974535,0.970067,0.965413,0.966182,0.966868,0.974808,0.975439,0.974431,0.964421,0.963758
0.961966,0.966580,0.969067,0.967215,0.968316,0.966564,0.974891,0.964839,0.972447,0.973163,0.970189,0.965117,0.965238,0.966233,0.974854,0.974063,0.972951,0.962285,0.964032
0.964321,0.970410,0.972161,0.970092,0.970758,0.970045,0.976290,0.965925,0.973847,0.975043,0.972012,0.967787,0.969096,0.968726,0.978766,0.978404,0.973355,0.963078,0.967246
0.964898,0.969063,0.971289,0.971233,0.969507,0.968472,0.977731,0.965868,0.974928,0.976619,0.971890,0.967533,0.969788,0.968907,0.981606,0.984756,0.978065,0.966252,0.968613
0.967475,0.970115,0.970679,0.969398,0.969805,0.968070,0.979336,0.968212,0.979765,0.977432,0.973623,0.972534,0.975658,0.969723,0.988265,0.998624,0.988023,0.965153,0.968818
0.971563,0.972683,0.972640,0.972374,0.973974,0.969476,0.982794,0.968956,0.983201,0.979719,0.974838,0.981308,0.982347,0.973213,0.992456,1.01186,0.995290,0.966679,0.970596
0.972985,0.973525,0.976909,0.975002,0.976178,0.972622,0.984482,0.971128,0.985237,0.979211,0.976023,0.986225,0.987840,0.974437,0.994366,1.01556,0.994752,0.968693,0.970870
0.973740,0.974872,0.977519,0.975846,0.976118,0.973358,0.983494,0.969985,0.985173,0.980075,0.976540,0.985419,0.987525,0.975207,0.992968,1.00889,0.990042,0.969669,0.969297
0.968675,0.970452,0.972378,0.970737,0.969984,0.968505,0.980283,0.966954,0.979637,0.977940,0.973531,0.976730,0.979705,0.971717,0.987334,0.998836,0.984793,0.965336,0.966972
0.968097,0.968895,0.970941,0.967612,0.967304,0.966765,0.977731,0.965983,0.976456,0.975348,0.972316,0.971729,0.973583,0.968545,0.984261,0.989625,0.980622,0.964848,0.965126
0.967609,0.967590,0.969416,0.967017,0.967542,0.967434,0.976990,0.965354,0.976201,0.975399,0.973076,0.970161,0.970270,0.969315,0.982305,0.986555,0.977527,0.963872,0.963485
0.966631,0.968558,0.969677,0.968753,0.968912,0.968740,0.976702,0.964896,0.974738,0.975907,0.973167,0.970330,0.970585,0.968182,0.981886,0.981474,0.974028,0.963139,0.965057
0.966276,0.966916,0.969895,0.966174,0.966947,0.965593,0.975344,0.962095,0.972638,0.972959,0.971465,0.968296,0.966643,0.967502,0.981327,0.978298,0.973355,0.963505,0.961297
0.963832,0.967085,0.968152,0.965281,0.967006,0.965928,0.974479,0.963067,0.972510,0.972299,0.969824,0.966092,0.966035,0.965780,0.978580,0.977133,0.970394,0.961919,0.961160
0.963476,0.965780,0.967237,0.966273,0.966589,0.965861,0.974767,0.962152,0.971047,0.971638,0.969064,0.966770,0.964819,0.966641,0.980489,0.976498,0.970663,0.960332,0.960681
0.962543,0.967969,0.968414,0.967414,0.967900,0.966095,0.975097,0.963181,0.971556,0.971892,0.970067,0.966176,0.965322,0.968454,0.979837,0.973534,0.972951,0.963017,0.962254
0.961210,0.964980,0.966540,0.963644,0.964326,0.963719,0.972956,0.961466,0.971683,0.971028,0.967727,0.963633,0.963037,0.965825,0.978533,0.974275,0.969721,0.961186,0.960202
0.959655,0.965654,0.966497,0.963942,0.964386,0.963351,0.973738,0.961580,0.970092,0.970113,0.967636,0.962997,0.963184,0.964873,0.978580,0.973851,0.972278,0.959478,0.961160
0.960810,0.965906,0.965930,0.964537,0.964505,0.965192,0.973862,0.962266,0.970538,0.970367,0.968183,0.964057,0.964064,0.965825,0.978533,0.973534,0.968914,0.960393,0.960818
0.959389,0.966496,0.967150,0.965777,0.964683,0.964958,0.973985,0.961637,0.968565,0.969147,0.967818,0.962997,0.962974,0.965100,0.976903,0.971840,0.969318,0.959966,0.961297
0.958678,0.964517,0.965713,0.963198,0.965041,0.963887,0.972421,0.959865,0.969520,0.969147,0.967423,0.962277,0.962240,0.963650,0.975134,0.972475,0.967299,0.960515,0.961023
0.958144,0.963381,0.964928,0.961958,0.962480,0.963251,0.971269,0.960094,0.968565,0.967470,0.966481,0.962277,0.960877,0.962879,0.975506,0.970675,0.967972,0.958135,0.959587
0.959566,0.966327,0.966845,0.964984,0.965696,0.965058,0.971474,0.962038,0.969647,0.969706,0.969125,0.964057,0.964064,0.966324,0.977835,0.974698,0.966626,0.959844,0.961023
0.959922,0.966201,0.967020,0.965579,0.966351,0.966229,0.972256,0.961466,0.970156,0.970672,0.969216,0.964608,0.964274,0.966868,0.978626,0.973216,0.968914,0.961736,0.961980
0.958233,0.961908,0.964798,0.962206,0.962539,0.962113,0.970857,0.960437,0.968947,0.969096,0.967150,0.960963,0.961255,0.963876,0.976298,0.971946,0.967434,0.960210,0.960544
0.956456,0.962328,0.963491,0.960520,0.962122,0.960506,0.971310,0.957750,0.966592,0.966555,0.964506,0.959013,0.958969,0.961746,0.974435,0.970675,0.965281,0.958440,0.958903
0.957833,0.964770,0.965800,0.963892,0.964088,0.964054,0.970322,0.959979,0.966020,0.968588,0.966755,0.961980,0.962534,0.964193,0.975460,0.970675,0.963127,0.958013,0.962801
0.960588,0.967295,0.967935,0.967662,0.967721,0.967535,0.973491,0.962667,0.970092,0.970520,0.970067,0.964820,0.966475,0.967638,0.978487,0.975228,0.966492,0.961186,0.965536
0.959433,0.964938,0.965277,0.964438,0.964624,0.964522,0.973821,0.960894,0.970347,0.969910,0.967727,0.962192,0.964169,0.965780,0.978021,0.976498,0.969049,0.960271,0.964100
0.961966,0.963718,0.964580,0.965678,0.962361,0.963318,0.973286,0.963638,0.971556,0.970215,0.968335,0.961895,0.965762,0.965100,0.979278,0.975863,0.974028,0.959844,0.963758
0.966987,0.964601,0.967020,0.966025,0.965755,0.965259,0.973944,0.963867,0.970347,0.970316,0.968943,0.963676,0.967230,0.965825,0.978626,0.975334,0.972682,0.962529,0.965194
0.968853,0.968600,0.970636,0.970588,0.970043,0.970246,0.975179,0.966211,0.973783,0.973671,0.972103,0.969949,0.971801,0.969587,0.981280,0.979145,0.976719,0.964177,0.968613
0.968231,0.966916,0.969285,0.967612,0.967006,0.967903,0.975591,0.963982,0.972510,0.972807,0.970857,0.966982,0.969264,0.968318,0.982445,0.977239,0.975373,0.965702,0.966972
0.964187,0.962202,0.965146,0.962504,0.962242,0.962615,0.973368,0.962838,0.969965,0.970418,0.966512,0.961302,0.964127,0.964012,0.978859,0.975334,0.971471,0.963139,0.962117
0.961477,0.963002,0.964536,0.960569,0.963194,0.961410,0.971474,0.959694,0.966974,0.966453,0.964931,0.960709,0.960668,0.963786,0.975739,0.972052,0.968510,0.958989,0.961980
0.960899,0.963802,0.965756,0.963396,0.964922,0.963920,0.971227,0.960380,0.968820,0.968131,0.966724,0.963379,0.963142,0.964964,0.975460,0.973216,0.965819,0.959905,0.961980
0.961832,0.965106,0.966584,0.964884,0.965994,0.966229,0.972256,0.960551,0.969392,0.969147,0.968396,0.964142,0.964190,0.967140,0.976298,0.973216,0.966895,0.960027,0.961844
0.958589,0.962118,0.961879,0.959925,0.960157,0.961577,0.971145,0.957807,0.967165,0.967876,0.965448,0.957699,0.959556,0.963876,0.975460,0.971417,0.968376,0.957342,0.958493
0.956412,0.960308,0.960136,0.958288,0.958251,0.958699,0.969457,0.956206,0.964620,0.964369,0.962288,0.956131,0.955552,0.962063,0.972666,0.970781,0.967568,0.956121,0.955279
0.956811,0.961445,0.961574,0.958635,0.959323,0.960473,0.968470,0.956035,0.964620,0.965843,0.963959,0.957784,0.957229,0.962471,0.973318,0.970358,0.964069,0.956182,0.956100
0.957656,0.964475,0.964188,0.963099,0.962122,0.961510,0.969622,0.958893,0.965574,0.966606,0.965965,0.961048,0.962659,0.963922,0.974761,0.970464,0.965011,0.957830,0.959792
0.957256,0.962455,0.962053,0.961661,0.961110,0.960941,0.969540,0.957349,0.965765,0.966555,0.964263,0.958335,0.959011,0.963695,0.973830,0.969087,0.966492,0.956670,0.958356
0.956101,0.959929,0.959047,0.958089,0.958490,0.957293,0.967770,0.955806,0.964683,0.964217,0.961984,0.956089,0.956034,0.961474,0.972480,0.968241,0.967837,0.955328,0.955211
0.952679,0.958035,0.959265,0.956254,0.957239,0.957494,0.966329,0.954777,0.962965,0.961574,0.961619,0.955114,0.955594,0.960160,0.971269,0.966547,0.963935,0.955267,0.954800
0.954501,0.962286,0.963273,0.960421,0.962003,0.960673,0.967729,0.956949,0.965702,0.965081,0.964020,0.959522,0.959473,0.963242,0.972386,0.968876,0.963397,0.955328,0.956783
0.956101,0.961445,0.962794,0.962355,0.961467,0.960473,0.968511,0.957064,0.966847,0.965182,0.963534,0.958293,0.960353,0.964284,0.973877,0.971522,0.964608,0.956365,0.958083
0.955656,0.959719,0.960528,0.960173,0.960753,0.957962,0.968346,0.957178,0.964174,0.964268,0.962865,0.956555,0.957963,0.963604,0.974389,0.970040,0.966088,0.956609,0.956305
0.952501,0.958204,0.958480,0.957097,0.958609,0.956188,0.967605,0.954491,0.962965,0.962387,0.960859,0.955029,0.955070,0.960024,0.971548,0.968982,0.966223,0.955999,0.953911
0.954545,0.960477,0.960746,0.958387,0.959383,0.958464,0.966411,0.955977,0.963856,0.963505,0.961589,0.956936,0.958110,0.960749,0.971455,0.969511,0.962589,0.955145,0.955758
