Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
1.01684,1.04239,1.07127,1.08387,1.06570,1.04348,1.02424,1.00797,1.05177,0.995777,1.01173,0.995497,1.00177,0.999106,0.971724,0.971363,1.02193
1.02287,1.04092,1.04799,1.04877,1.08122,1.03403,1.02629,1.00802,1.04166,0.988963,1.01549,1.01740,1.00613,0.993116,0.977147,0.973530,1.01897
1.02538,1.04715,1.04326,1.04779,1.05485,1.02280,1.02518,1.00917,1.04390,0.978503,1.01881,1.02787,1.00620,0.982075,0.984484,0.974082,1.02314
1.02225,1.04832,1.04594,1.05445,1.02674,1.02075,1.02175,1.00927,1.04298,0.972649,1.01681,1.02866,1.00709,0.973984,0.992199,0.974465,1.02484
1.02061,1.04634,1.04166,1.05963,1.01609,1.01970,1.01653,1.00693,1.03911,0.968906,1.01324,1.02354,1.00518,0.970140,0.999420,0.974465,1.02256
1.01953,1.04453,1.03960,1.05925,1.01711,1.01713,1.01533,1.00235,1.03854,0.965451,1.00611,1.01545,1.00129,0.967145,1.00255,0.971788,1.02139
1.02221,1.04228,1.03425,1.05271,1.01657,1.00729,1.01233,0.999727,1.03665,0.964203,0.998730,1.00768,1.00007,0.966251,1.00464,0.971958,1.02081
1.02075,1.03296,1.02756,1.03361,1.00752,0.995582,1.00086,0.991052,1.03054,0.964875,0.988225,1.00085,0.996321,0.964552,1.00197,0.970301,1.02198
1.01886,1.02303,1.01730,1.01065,0.997720,0.990002,0.992035,0.983305,1.02347,0.961996,0.982557,0.993962,0.996594,0.964910,0.999594,0.968346,1.02013
1.01688,1.01167,1.00571,0.999321,0.992310,0.988134,0.991692,0.979268,1.01516,0.960653,0.980017,0.989425,0.995844,0.967368,0.997854,0.971830,1.02062
1.01032,1.00382,0.993667,0.991002,0.990371,0.984217,0.989037,0.975012,1.00409,0.962956,0.978160,0.987002,0.993051,0.968665,0.994983,0.970938,1.01426
0.998570,0.998611,0.986174,0.983872,0.984416,0.978682,0.977647,0.970866,0.988881,0.964395,0.973909,0.982090,0.987396,0.965536,0.989125,0.968729,1.00592
0.992503,0.993669,0.981358,0.980731,0.981797,0.977839,0.979959,0.969938,0.984530,0.962956,0.968877,0.978201,0.985557,0.967190,0.987384,0.967327,0.999660
0.987866,0.989956,0.980644,0.979415,0.981763,0.977088,0.982271,0.970211,0.982904,0.964875,0.967851,0.978678,0.982695,0.968397,0.986253,0.967114,0.994615
0.982008,0.984507,0.979217,0.975977,0.978734,0.972897,0.973193,0.967265,0.975697,0.965931,0.966580,0.976222,0.978471,0.966519,0.981526,0.964947,0.989085
0.977964,0.980955,0.976541,0.973898,0.976523,0.970984,0.968397,0.964537,0.973016,0.964683,0.964675,0.975096,0.976632,0.965983,0.978481,0.962695,0.984282
0.976569,0.980047,0.977968,0.975638,0.976012,0.971052,0.971309,0.966338,0.972400,0.962764,0.962916,0.975881,0.977245,0.968128,0.978655,0.964225,0.983942
0.974198,0.978177,0.977254,0.974364,0.977373,0.970164,0.969596,0.965355,0.971390,0.964491,0.964235,0.974482,0.973634,0.968128,0.977002,0.962780,0.983020
0.971095,0.976334,0.976719,0.973473,0.974243,0.968137,0.965571,0.963119,0.967918,0.965451,0.962525,0.971071,0.971522,0.965983,0.973406,0.959764,0.980061
0.968166,0.975506,0.978503,0.972709,0.972780,0.967773,0.961802,0.963828,0.967786,0.962860,0.960082,0.970252,0.972748,0.965268,0.971115,0.961166,0.976956
0.968724,0.974758,0.979841,0.972709,0.973290,0.968593,0.965399,0.964046,0.968753,0.960461,0.962721,0.971139,0.971794,0.965178,0.971347,0.961973,0.977636
0.965411,0.971499,0.978057,0.968847,0.969582,0.967044,0.962145,0.960500,0.967830,0.961036,0.961353,0.969229,0.971045,0.965402,0.965836,0.959764,0.974240
0.969142,0.979993,0.980822,0.965664,0.967370,0.963195,0.960946,0.957063,0.963083,0.962284,0.957688,0.965988,0.968252,0.979706,0.959833,0.957002,0.969776
1.02270,1.04244,1.01739,1.01817,0.970840,0.977612,0.984498,0.968683,0.992309,0.972361,0.964186,0.965885,0.983240,0.999911,0.959282,0.959509,0.994809
1.03121,1.06486,1.06378,1.09291,0.988772,1.02152,1.00702,0.995635,1.04755,0.985701,0.987248,0.971856,0.992165,0.999687,0.961805,0.963248,1.03182
1.01370,1.04509,1.07180,1.09108,1.05015,1.03956,1.01482,1.00082,1.05349,0.991651,1.00215,0.988469,0.996389,0.995619,0.965459,0.965797,1.02338
1.01695,1.04207,1.05477,1.05314,1.08238,1.03544,1.01353,1.00147,1.04070,0.983013,1.01075,1.00887,0.999046,0.989853,0.967837,0.968389,1.01286
1.02085,1.04680,1.04620,1.04754,1.06594,1.02505,1.01721,1.00311,1.04017,0.974376,1.01427,1.02426,1.00014,0.980063,0.974247,0.969748,1.01713
1.02026,1.04752,1.04415,1.05445,1.03556,1.02038,1.01242,1.00338,1.04206,0.968810,1.01349,1.02647,1.00007,0.970989,0.981033,0.970938,1.02018
1.01911,1.04677,1.04201,1.05798,1.02093,1.01981,1.01113,1.00169,1.04083,0.963148,1.01036,1.02265,0.997820,0.967145,0.988428,0.970088,1.02038
1.01914,1.04335,1.03925,1.05925,1.01885,1.01733,1.00891,1.00038,1.03722,0.959117,1.00557,1.01634,0.996866,0.962541,0.991880,0.971193,1.01936
1.01771,1.04066,1.03541,1.05284,1.01875,1.00770,1.00300,0.995744,1.03424,0.960173,0.996824,1.01003,0.994482,0.961691,0.994867,0.969706,1.01800
1.01715,1.03355,1.02569,1.03625,1.01068,0.994967,0.991350,0.987615,1.02712,0.958253,0.985684,1.00218,0.990939,0.959948,0.991155,0.965712,1.01790
1.01468,1.02324,1.01846,1.01311,1.00034,0.988362,0.985868,0.979704,1.02430,0.956142,0.979528,0.993552,0.990871,0.959278,0.989560,0.966562,1.01548
1.00774,1.01125,1.00696,0.997114,0.991120,0.983169,0.981415,0.973703,1.01393,0.956718,0.974447,0.987378,0.988554,0.960440,0.985876,0.965245,1.01227
0.999477,1.00286,0.996165,0.987097,0.984587,0.979138,0.974135,0.970593,1.00123,0.956142,0.972199,0.982499,0.985420,0.960753,0.983266,0.964140,1.00747
0.992050,0.996581,0.987155,0.982301,0.982409,0.977179,0.971651,0.967265,0.989496,0.956430,0.968730,0.980043,0.982559,0.960932,0.981178,0.962823,1.00039
0.984972,0.991345,0.982071,0.979288,0.978530,0.974241,0.968911,0.965519,0.980970,0.957390,0.967020,0.977177,0.978539,0.961155,0.977408,0.962228,0.992869
0.980160,0.986644,0.978325,0.974661,0.976829,0.971098,0.965656,0.963228,0.975565,0.957390,0.962867,0.975062,0.975065,0.961691,0.974566,0.961293,0.988308
0.975349,0.983252,0.976808,0.971054,0.974685,0.969048,0.961031,0.960936,0.971170,0.958829,0.960229,0.971446,0.972067,0.959859,0.971695,0.959636,0.983311
0.974059,0.978364,0.974668,0.970927,0.972984,0.967499,0.963344,0.960172,0.970467,0.959117,0.961255,0.970696,0.971113,0.960350,0.969462,0.959891,0.980886
0.971025,0.977135,0.975203,0.970120,0.972848,0.967112,0.961374,0.961700,0.968533,0.959309,0.960571,0.970934,0.970773,0.961110,0.967808,0.960146,0.978897
0.968305,0.975265,0.972795,0.968932,0.971929,0.965586,0.956235,0.959572,0.964973,0.964491,0.960717,0.969467,0.969546,0.960842,0.965923,0.957469,0.977538
0.968515,0.975105,0.973954,0.970290,0.971045,0.965450,0.957948,0.960882,0.964973,0.961612,0.959594,0.968990,0.968661,0.960842,0.965024,0.958489,0.976811
0.968096,0.973769,0.974846,0.970163,0.972712,0.965951,0.959661,0.960172,0.967171,0.959213,0.958225,0.968888,0.967707,0.961155,0.965430,0.959976,0.976083
0.967259,0.973422,0.975827,0.969314,0.970909,0.965017,0.955721,0.958536,0.967039,0.958829,0.960033,0.969843,0.968047,0.960976,0.963545,0.958659,0.973609
0.964226,0.970724,0.974311,0.965494,0.969684,0.964083,0.956578,0.957499,0.965764,0.955662,0.958568,0.968376,0.967639,0.958339,0.960355,0.958107,0.970019
0.966597,0.975799,0.979663,0.964433,0.968493,0.961715,0.956663,0.956353,0.965808,0.955182,0.955245,0.967216,0.967298,0.974208,0.956179,0.956875,0.968272
1.01318,1.02885,1.00482,1.00539,0.968969,0.973307,0.976961,0.965956,0.984706,0.963052,0.959594,0.967591,0.977381,0.993518,0.955860,0.959466,0.983942
1.02838,1.06077,1.05209,1.08370,0.984348,1.01348,0.994090,0.988379,1.03903,0.980998,0.980994,0.971310,0.984807,0.995485,0.956672,0.961293,1.02372
1.00983,1.04541,1.06859,1.09096,1.03818,1.03535,1.00754,0.995963,1.05230,0.986756,0.998241,0.983489,0.990939,0.991954,0.958905,0.964310,1.02086
1.01402,1.04049,1.05459,1.05641,1.07748,1.03464,1.01079,0.997763,1.04241,0.978311,1.00366,1.00549,0.992165,0.986053,0.962269,0.963885,1.01067
1.01824,1.04389,1.04433,1.04898,1.06924,1.02428,1.01387,0.999182,1.04188,0.968810,1.00870,1.02265,0.995027,0.974431,0.968939,0.966902,1.01436
1.01618,1.04397,1.04246,1.05246,1.03852,1.01754,1.00908,0.998472,1.03907,0.963724,1.00904,1.02596,0.995231,0.967100,0.975117,0.968219,1.01717
1.01444,1.04306,1.03889,1.05513,1.02086,1.01708,1.00385,0.997818,1.03714,0.958061,1.00464,1.02105,0.994141,0.962004,0.980598,0.966944,1.01499
1.01328,1.03991,1.03416,1.05543,1.01831,1.01455,1.00377,0.995417,1.03533,0.955086,0.999414,1.01539,0.991484,0.958741,0.985557,0.967921,1.01363
1.01210,1.03510,1.02854,1.04766,1.01715,1.00451,0.994861,0.989088,1.03169,0.952303,0.991157,1.00832,0.987737,0.957221,0.985383,0.964990,1.01247
1.01262,1.02807,1.02185,1.02971,1.00888,0.991391,0.985954,0.984942,1.02694,0.951823,0.981971,1.00116,0.985965,0.956774,0.984832,0.962780,1.01082
1.00767,1.01840,1.01677,1.00980,0.999388,0.985606,0.979873,0.976267,1.02285,0.950672,0.975717,0.994098,0.985216,0.957087,0.983005,0.964013,1.00873
1.00237,1.00700,1.00767,0.993634,0.990847,0.980800,0.974992,0.970702,1.01485,0.951248,0.972346,0.987071,0.985284,0.955567,0.979960,0.963630,1.00733
0.995153,0.999893,0.997413,0.985230,0.985267,0.977817,0.973621,0.967047,1.00198,0.951823,0.970538,0.981169,0.980992,0.957847,0.979148,0.961973,1.00267
0.987901,0.992307,0.987869,0.979500,0.981048,0.973990,0.971394,0.964210,0.990947,0.951056,0.966483,0.977314,0.979084,0.958115,0.976161,0.961506,0.997380
0.982218,0.987846,0.980555,0.974661,0.978326,0.970779,0.966855,0.962409,0.982772,0.952207,0.963893,0.974482,0.975065,0.957668,0.972797,0.959636,0.989230
0.978243,0.983572,0.976095,0.973643,0.975026,0.968365,0.967626,0.960227,0.977762,0.950864,0.961890,0.973152,0.974383,0.958741,0.970215,0.958532,0.983748
0.974093,0.980768,0.974668,0.973176,0.972882,0.966588,0.965057,0.958972,0.973631,0.952399,0.960620,0.971548,0.971658,0.958071,0.968156,0.959084,0.982196
0.971897,0.976734,0.973776,0.969696,0.969786,0.964288,0.958890,0.957281,0.968533,0.951919,0.956809,0.967966,0.968592,0.957445,0.964850,0.956662,0.977781
0.969595,0.975372,0.972795,0.969399,0.970568,0.964015,0.958804,0.957335,0.966995,0.952687,0.956418,0.968137,0.966889,0.957847,0.963371,0.958234,0.975404
0.968654,0.974678,0.971278,0.971139,0.970398,0.964448,0.962316,0.959900,0.968269,0.952399,0.959007,0.968785,0.966344,0.958831,0.963980,0.957639,0.975598
0.965795,0.971713,0.971635,0.967192,0.969411,0.962580,0.955379,0.956681,0.963655,0.951535,0.956271,0.966841,0.963210,0.958071,0.960674,0.955515,0.971668
0.964993,0.970778,0.971724,0.967446,0.966893,0.962056,0.956149,0.956899,0.963655,0.951823,0.956760,0.965544,0.963551,0.956774,0.959456,0.955175,0.969534
0.966074,0.971071,0.972884,0.967361,0.968118,0.962056,0.958119,0.958263,0.965764,0.948177,0.956515,0.967250,0.965459,0.958607,0.958383,0.956662,0.970650
0.965133,0.970190,0.972884,0.969059,0.969037,0.962922,0.959061,0.957554,0.966907,0.949520,0.957639,0.967489,0.965322,0.958652,0.959978,0.956960,0.970844
0.965342,0.970911,0.974668,0.967786,0.968561,0.961874,0.958205,0.957226,0.966028,0.946353,0.956662,0.965544,0.964232,0.958831,0.959572,0.955388,0.969146
0.963424,0.969335,0.978236,0.966300,0.968289,0.961327,0.958291,0.955317,0.965237,0.947313,0.955392,0.966329,0.963619,0.958026,0.960152,0.956620,0.966380
0.961506,0.969522,0.978682,0.964772,0.967336,0.960394,0.956492,0.956735,0.962688,0.948656,0.952802,0.964657,0.959872,0.958250,0.960761,0.955345,0.967108
0.961890,0.968961,0.981536,0.965791,0.967336,0.960690,0.955978,0.956735,0.964534,0.948368,0.953242,0.965783,0.961643,0.959993,0.963951,0.955812,0.967302
0.960321,0.971125,0.981179,0.966130,0.967166,0.961031,0.954608,0.956353,0.964270,0.953359,0.953486,0.964316,0.960213,0.960038,0.961631,0.955897,0.966041
0.959693,0.969629,0.981001,0.963966,0.964988,0.959118,0.952552,0.953898,0.962336,0.952111,0.953242,0.963361,0.960008,0.960082,0.956498,0.955345,0.964877
0.960530,0.968667,0.980109,0.964857,0.965056,0.960302,0.955550,0.954771,0.964094,0.950384,0.952900,0.964862,0.958782,0.957892,0.955222,0.956152,0.964149
0.959833,0.969362,0.981090,0.964348,0.965294,0.960143,0.951525,0.954662,0.961501,0.951823,0.951923,0.964043,0.958032,0.957400,0.951684,0.954325,0.963615
0.957043,0.967465,0.981001,0.964475,0.963865,0.958412,0.947071,0.954007,0.958117,0.952111,0.949480,0.960734,0.958032,0.954629,0.948319,0.951904,0.962208
0.958996,0.969148,0.981893,0.966428,0.964886,0.959824,0.953237,0.955753,0.962073,0.950384,0.952069,0.961894,0.957828,0.956417,0.949943,0.952966,0.963227
0.959519,0.968721,0.981804,0.964093,0.964682,0.958048,0.953066,0.954771,0.959831,0.948752,0.951678,0.960564,0.956806,0.954763,0.948435,0.952711,0.963470
0.955126,0.969335,0.983498,0.960740,0.962776,0.955611,0.944930,0.950734,0.955744,0.953551,0.948942,0.958994,0.955784,0.955255,0.946057,0.950884,0.959637
0.956904,0.971419,0.983409,0.961122,0.962743,0.955656,0.948955,0.952480,0.957150,0.952399,0.948942,0.959745,0.955784,0.954092,0.947333,0.951436,0.960704
0.957252,0.971926,0.984390,0.961886,0.962198,0.956567,0.949983,0.951825,0.957590,0.952111,0.949235,0.958551,0.957487,0.953422,0.945361,0.951564,0.961384
0.956416,0.969522,0.982963,0.960019,0.960293,0.955019,0.948955,0.952643,0.957326,0.949424,0.949382,0.956504,0.955648,0.952573,0.943563,0.951266,0.959152
0.956764,0.969175,0.985015,0.961632,0.960327,0.954814,0.948784,0.952698,0.956623,0.949616,0.948649,0.958176,0.955307,0.953824,0.944665,0.950714,0.960171
0.957252,0.969175,0.983944,0.962395,0.962232,0.956431,0.948955,0.952916,0.957634,0.949808,0.948844,0.958107,0.954013,0.953154,0.945245,0.951734,0.960316
0.955753,0.969843,0.984301,0.962905,0.960735,0.955702,0.948356,0.952370,0.955173,0.951535,0.948698,0.956879,0.953672,0.952573,0.943302,0.950671,0.958473
0.955962,0.971152,0.983855,0.962480,0.959748,0.955770,0.951353,0.952480,0.958249,0.948177,0.950066,0.959472,0.955852,0.953467,0.943650,0.949779,0.958230
0.956660,0.971445,0.985907,0.963754,0.961722,0.956476,0.953323,0.952589,0.959128,0.947505,0.949919,0.960052,0.957147,0.953556,0.943795,0.952286,0.959152
0.955126,0.968881,0.982696,0.962098,0.959952,0.954882,0.945786,0.950788,0.956140,0.949136,0.948893,0.957050,0.953877,0.953467,0.943244,0.949609,0.958812
